team_id,team,name,title,url,season
302,Illinois-Chicago,Paige Pender,Director of Basketball Operations,https://uicflames.com/sports/womens-basketball/roster/coaches/paige-pender/5270,2025-26
2743,Incarnate Word,Jhasmin Player,Head Woman's Basketball Coach,https://uiwcardinals.com/sports/womens-basketball/roster/coaches/jhasmin-player/3133,2025-26
2743,Incarnate Word,Kelsey Johnson,Associate Head Women's Basketball Coach,https://uiwcardinals.com/sports/womens-basketball/roster/coaches/kelsey-johnson/3154,2025-26
2743,Incarnate Word,Amber Cunningham,Assistant Women's Basketball Coach,https://uiwcardinals.com/sports/womens-basketball/roster/coaches/amber-cunningham/3129,2025-26
2743,Incarnate Word,Danielle Sanderlin,Assistant Women's Basketball Coach,https://uiwcardinals.com/sports/womens-basketball/roster/coaches/danielle-sanderlin/3155,2025-26
498,Louisiana Monroe,Scotty Fletcher,Head Women's Basketball Coach,https://ulmwarhawks.com/sports/womens-basketball/roster/coaches/scotty-fletcher/4284,2025-26
498,Louisiana Monroe,Mendy McNeese,Associate Head Women's Basketball Coach,https://ulmwarhawks.com/sports/womens-basketball/roster/coaches/mendy-mcneese/4285,2025-26
498,Louisiana Monroe,Mikayla Etienne,Assistant Women's Basketball Coach / Director of Player Development,https://ulmwarhawks.com/sports/womens-basketball/roster/coaches/mikayla-etienne/4286,2025-26
498,Louisiana Monroe,Elyssa Coleman,Assistant Women's Basketball Coach,https://ulmwarhawks.com/sports/womens-basketball/roster/coaches/elyssa-coleman/4317,2025-26
498,Louisiana Monroe,Nikolas Quezada,Assistant Women's Basketball Coach,https://ulmwarhawks.com/sports/womens-basketball/roster/coaches/nikolas-quezada/4321,2025-26
498,Louisiana Monroe,Elise Johnson,Assistant Women's Basketball Coach / Director of Operations,https://ulmwarhawks.com/sports/womens-basketball/roster/coaches/elise-johnson/4293,2025-26
391,UMBC,Candice Hill,Head Coach,https://umbcretrievers.com/sports/womens-basketball/roster/coaches/candice-hill/1171,2025-26
391,UMBC,"Delmar ""Buck"" Carey",Associate Head Coach,https://umbcretrievers.com/sports/womens-basketball/roster/coaches/delmar-buck-carey/1172,2025-26
391,UMBC,Reggie Daniels,Assistant Coach,https://umbcretrievers.com/sports/womens-basketball/roster/coaches/reggie-daniels/1173,2025-26
391,UMBC,Maggie Tien,Assistant Coach/Recruiting Coordinator,https://umbcretrievers.com/sports/womens-basketball/roster/coaches/maggie-tien/1174,2025-26
391,UMBC,Tolu Omokore,Director of Basketball Operations,https://umbcretrievers.com/sports/womens-basketball/roster/coaches/tolu-omokore/1176,2025-26
391,UMBC,Tahj Johnson,Graduate Assistant,https://umbcretrievers.com/sports/womens-basketball/roster/coaches/tahj-johnson/1175,2025-26
391,UMBC,Treyvon Stewart,Digital Content Producer & Social Media Manager,https://umbcretrievers.com/sports/womens-basketball/roster/coaches/treyvon-stewart/1215,2025-26
391,UMBC,Dr. Cynthia Wagner,Faculty Liaison Honorary Coach,https://umbcretrievers.com/sports/womens-basketball/roster/coaches/dr-cynthia-wagner/1170,2025-26
392,Maryland,Brenda Frese,Head Coach,https://umterps.com/sports/womens-basketball/roster/coaches/brenda-frese/2642,2025-26
392,Maryland,Carley Kuhns,Assistant Coach/Offensive Specialist,https://umterps.com/sports/womens-basketball/roster/coaches/carley-kuhns/2648,2025-26
392,Maryland,Kaitlynn Fratz,Assistant Coach/Defensive Specialist,https://umterps.com/sports/womens-basketball/roster/coaches/kaitlynn-fratz/2641,2025-26
392,Maryland,Lindsey Spann,Assistant Coach/Recruiting Coordinator,https://umterps.com/sports/womens-basketball/roster/coaches/lindsey-spann/2646,2025-26
392,Maryland,Jessica Imhof,Assistant Coach/Director of Scouting,https://umterps.com/sports/womens-basketball/roster/coaches/jessica-imhof/2647,2025-26
392,Maryland,Noelle Cobb,Assistant Coach/Director of Recruiting,https://umterps.com/sports/womens-basketball/roster/coaches/noelle-cobb/2644,2025-26
392,Maryland,Ryland Adkins,Executive Director of Operations/Chief of Staff,https://umterps.com/sports/womens-basketball/roster/coaches/ryland-adkins/2643,2025-26
392,Maryland,Mitch Simmons,Director of Operations,https://umterps.com/sports/womens-basketball/roster/coaches/mitch-simmons/2706,2025-26
459,UNC Greensboro,Trina Patterson,Head Coach,https://uncgspartans.com/sports/womens-basketball/roster/coaches/trina-patterson/1041,2025-26
459,UNC Greensboro,Cetera DeGraffenreid,Associate Head Coach,https://uncgspartans.com/sports/womens-basketball/roster/coaches/cetera-degraffenreid/1042,2025-26
459,UNC Greensboro,Alex Miller,Assistant Coach,https://uncgspartans.com/sports/womens-basketball/roster/coaches/alex-miller/1043,2025-26
459,UNC Greensboro,Fred Applin,Assistant Coach,https://uncgspartans.com/sports/womens-basketball/roster/coaches/fred-applin/1045,2025-26
459,UNC Greensboro,Letoya McBride,Director of Basketball Operations/Assistant Coach,https://uncgspartans.com/sports/womens-basketball/roster/coaches/letoya-mcbride/1047,2025-26
459,UNC Greensboro,Ashley Yu,Assistant Coach/Director of Player Development,https://uncgspartans.com/sports/womens-basketball/roster/coaches/ashley-yu/1061,2025-26
459,UNC Greensboro,MiLeia Owens,Graduate Assistant,https://uncgspartans.com/sports/womens-basketball/roster/coaches/mileia-owens/1048,2025-26
459,UNC Greensboro,Iycez Adams,Graduate Assistant,https://uncgspartans.com/sports/womens-basketball/roster/coaches/iycez-adams/1067,2025-26
627,San Diego,Blanche Alverson,Head Coach,https://usdtoreros.com/sports/womens-basketball/roster/coaches/blanche-alverson/5909,2025-26
627,San Diego,Samantha Guastella,Assistant Coach/Recruiting Coordinator,https://usdtoreros.com/sports/womens-basketball/roster/coaches/samantha-guastella/5912,2025-26
627,San Diego,Jon Silver,Assistant Coach,https://usdtoreros.com/sports/womens-basketball/roster/coaches/jon-silver/5910,2025-26
627,San Diego,Jualeah Woods,Assistant Coach,https://usdtoreros.com/sports/womens-basketball/roster/coaches/jualeah-woods/5905,2025-26
627,San Diego,Tiffany Gibson,Director of Operations,https://usdtoreros.com/sports/womens-basketball/roster/coaches/tiffany-gibson/5897,2025-26
627,San Diego,Paul Henry Fabbri,Graduate Assistant,https://usdtoreros.com/sports/womens-basketball/roster/coaches/paul-henry-fabbri/5964,2025-26
704,Texas-El Paso,Keitha Adams,Head Coach,https://utepminers.com/sports/womens-basketball/roster/coaches/keitha-adams/3131,2025-26
704,Texas-El Paso,Ewa Laskowska,Associate Head Coach,https://utepminers.com/sports/womens-basketball/roster/coaches/ewa-laskowska/3132,2025-26
704,Texas-El Paso,Jareica Hughes,Assistant Coach,https://utepminers.com/sports/womens-basketball/roster/coaches/jareica-hughes/3133,2025-26
704,Texas-El Paso,Lulu McKinney,Assistant Coach,https://utepminers.com/sports/womens-basketball/roster/coaches/lulu-mckinney/3134,2025-26
704,Texas-El Paso,Chisan Jones,Assistant Strength and Conditioning Coach,https://utepminers.com/sports/womens-basketball/roster/coaches/chisan-jones/3130,2025-26
536,UT-Rio Grande Valley,Lane Lord,Head Coach,https://goutrgv.com/sports/womens-basketball/roster/coaches/lane-lord/4291,2025-26
536,UT-Rio Grande Valley,Kevin Hackerott,Associate Head Coach,https://goutrgv.com/sports/womens-basketball/roster/coaches/kevin-hackerott/4294,2025-26
536,UT-Rio Grande Valley,Ipek Turkyilmaz,Assistant Coach,https://goutrgv.com/sports/womens-basketball/roster/coaches/ipek-turkyilmaz/4293,2025-26
536,UT-Rio Grande Valley,Victoria Pena,Assistant Coach,https://goutrgv.com/sports/womens-basketball/roster/coaches/victoria-pena/4292,2025-26
536,UT-Rio Grande Valley,Ronnie Cantu,Director of Basketball Operations,https://goutrgv.com/sports/womens-basketball/roster/coaches/ronnie-cantu/4297,2025-26
536,UT-Rio Grande Valley,Jurnee President,Graduate Assistant Coach,https://goutrgv.com/sports/womens-basketball/roster/coaches/jurnee-president/4334,2025-26
706,UT-San Antonio,Karen Aston,Head Coach,https://goutsa.com/sports/womens-basketball/roster/season/2025-26/staff/karen-aston,2025-26
706,UT-San Antonio,Cameron Miles,Associate Head Coach,https://goutsa.com/sports/womens-basketball/roster/season/2025-26/staff/cameron-miles,2025-26
706,UT-San Antonio,Amber Gregg,Assistant Coach,https://goutsa.com/sports/womens-basketball/roster/season/2025-26/staff/amber-gregg,2025-26
706,UT-San Antonio,Chantel Govan,Assistant Coach / Recruiting Coordinator,https://goutsa.com/sports/womens-basketball/roster/season/2025-26/staff/chantel-govan,2025-26
706,UT-San Antonio,Sophia Ramos,Assistant Coach,https://goutsa.com/sports/womens-basketball/roster/season/2025-26/staff/sophia-ramos,2025-26
706,UT-San Antonio,Angel Almaguer,Assistant Coach,https://goutsa.com/sports/womens-basketball/roster/season/2025-26/staff/angel-almaguer,2025-26
706,UT-San Antonio,Kyra White,Director of Operations,https://goutsa.com/sports/womens-basketball/roster/season/2025-26/staff/kyra-white,2025-26
738,Vermont,Alisa Kresge,"Elizabeth F. Mayer '93 and Paul J. Mayer, M.D. Women's Basketball Head Coach",https://uvmathletics.com/sports/womens-basketball/roster/coaches/alisa-kresge/3062,2025-26
738,Vermont,Will Lanier,Associate Head Coach,https://uvmathletics.com/sports/womens-basketball/roster/coaches/will-lanier/3063,2025-26
738,Vermont,Sacha Santimano,Associate Head Coach & Recruiting Coordinator,https://uvmathletics.com/sports/womens-basketball/roster/coaches/sacha-santimano/3104,2025-26
738,Vermont,Hayley Moore,Assistant Coach,https://uvmathletics.com/sports/womens-basketball/roster/coaches/hayley-moore/3064,2025-26
738,Vermont,Alec Kerdell,Assistant Coach,https://uvmathletics.com/sports/womens-basketball/roster/coaches/alec-kerdell/3078,2025-26
738,Vermont,Carley Hill,Director of Basketball Operations,https://uvmathletics.com/sports/womens-basketball/roster/coaches/carley-hill/3079,2025-26
30024,Utah Valley,Dan Nielson,Head Coach,https://gouvu.com/sports/womens-basketball/roster/coaches/dan-nielson/2468,2025-26
30024,Utah Valley,Michael Shreeve,Assistant Coach,https://gouvu.com/sports/womens-basketball/roster/coaches/michael-shreeve/2469,2025-26
30024,Utah Valley,McKenzie Mangino,Assistant Coach,https://gouvu.com/sports/womens-basketball/roster/coaches/mckenzie-mangino/2470,2025-26
30024,Utah Valley,Jasmine Porter,Assistant Coach,https://gouvu.com/sports/womens-basketball/roster/coaches/jasmine-porter/2471,2025-26
735,Valparaiso,Courtney Boyd,Head Coach,https://valpoathletics.com/sports/womens-basketball/roster/coaches/courtney-boyd/1612,2025-26
735,Valparaiso,Brooke Bailey,Assistant Coach,https://valpoathletics.com/sports/womens-basketball/roster/coaches/brooke-bailey/1614,2025-26
735,Valparaiso,Andrew Whitt,Assistant Coach,https://valpoathletics.com/sports/womens-basketball/roster/coaches/andrew-whitt/1615,2025-26
735,Valparaiso,Jasmine Hackett,Assistant Coach,https://valpoathletics.com/sports/womens-basketball/roster/coaches/jasmine-hackett/1619,2025-26
735,Valparaiso,Dale Linderwell,Assistant Coach,https://valpoathletics.com/sports/womens-basketball/roster/coaches/dale-linderwell/1638,2025-26
735,Valparaiso,Sky Culbertson,Special Assistant to the Head Coach,https://valpoathletics.com/sports/womens-basketball/roster/coaches/sky-culbertson/1621,2025-26
735,Valparaiso,Jalynn Landversicht,Graduate Assistant,https://valpoathletics.com/sports/womens-basketball/roster/coaches/jalynn-landversicht/1732,2025-26
735,Valparaiso,Da'Veonna Nash,Graduate Assistant,https://valpoathletics.com/sports/womens-basketball/roster/coaches/da-veonna-nash/1733,2025-26
735,Valparaiso,Morgan Sharps,Graduate Assistant,https://valpoathletics.com/sports/womens-basketball/roster/coaches/morgan-sharps/1734,2025-26
792,Winthrop,Semeka Randall Lay,Head Women's Basketball Coach,https://winthropeagles.com/sports/womens-basketball/roster/coaches/semeka-randall-lay/1489,2025-26
792,Winthrop,Dante Travis,Assistant Women's Basketball Coach,https://winthropeagles.com/sports/womens-basketball/roster/coaches/dante-travis/1490,2025-26
792,Winthrop,Dominique Duck,Assistant Women’s Basketball Coach,https://winthropeagles.com/sports/womens-basketball/roster/coaches/dominique-duck/1491,2025-26
792,Winthrop,Steve Joyner,Assistant Women's Basketball Coach,https://winthropeagles.com/sports/womens-basketball/roster/coaches/steve-joyner/1492,2025-26
792,Winthrop,Carisma Lynn,Director of Women's Basketball Operations,https://winthropeagles.com/sports/womens-basketball/roster/coaches/carisma-lynn/1493,2025-26
792,Winthrop,Brandon Brown,Women's Basketball Video Coordinator,https://winthropeagles.com/sports/womens-basketball/roster/coaches/brandon-brown/1494,2025-26
786,William & Mary,Erin Dickerson Davis,Head Coach,https://tribeathletics.com/sports/womens-basketball/roster/coaches/erin-dickerson-davis/3906,2025-26
786,William & Mary,Dane Sparrow,Associate Head Coach,https://tribeathletics.com/sports/womens-basketball/roster/coaches/dane-sparrow/3907,2025-26
786,William & Mary,Kenia Cole,Assistant Coach/Director of Recruiting,https://tribeathletics.com/sports/womens-basketball/roster/coaches/kenia-cole/3905,2025-26
786,William & Mary,Graceann Bennett,Assistant Coach,https://tribeathletics.com/sports/womens-basketball/roster/coaches/graceann-bennett/3933,2025-26
786,William & Mary,Jacob Lofton,Director of Basketball Operations,https://tribeathletics.com/sports/womens-basketball/roster/coaches/jacob-lofton/3909,2025-26
774,Western Michigan,Kate Achter,Head Coach,https://wmubroncos.com/sports/womens-basketball/roster/coaches/kate-achter/5017,2025-26
774,Western Michigan,Adam Tandez,Associate Head Coach,https://wmubroncos.com/sports/womens-basketball/roster/coaches/adam-tandez/5027,2025-26
774,Western Michigan,Andrea Cecil,Assistant Coach,https://wmubroncos.com/sports/womens-basketball/roster/coaches/andrea-cecil/5034,2025-26
774,Western Michigan,Aurielle Anderson,Assistant Coach,https://wmubroncos.com/sports/womens-basketball/roster/coaches/aurielle-anderson/5035,2025-26
774,Western Michigan,Audra Emmerson,Assistant Coach,https://wmubroncos.com/sports/womens-basketball/roster/coaches/audra-emmerson/5036,2025-26
2915,Wofford,Jimmy Garrity,Head Women's Basketball Coach,https://woffordterriers.com/sports/womens-basketball/roster/coaches/jimmy-garrity/1394,2025-26
2915,Wofford,Mike Merrill,Associate Head Women's Basketball Coach,https://woffordterriers.com/sports/womens-basketball/roster/coaches/mike-merrill/1395,2025-26
2915,Wofford,Trent Bunn,Assistant Women's Basketball Coach/Recruiting Coordinator,https://woffordterriers.com/sports/womens-basketball/roster/coaches/trent-bunn/1396,2025-26
2915,Wofford,Destiny Thomas,Assistant Women's Basketball Coach/Recruiting Operations,https://woffordterriers.com/sports/womens-basketball/roster/coaches/destiny-thomas/1399,2025-26
768,West Virginia,Mark Kellogg,Head Coach,https://wvusports.com/sports/womens-basketball/roster/coaches/mark-kellogg/4523,2025-26
768,West Virginia,JC Carter,Associate Head Coach,https://wvusports.com/sports/womens-basketball/roster/coaches/jc-carter/4526,2025-26
768,West Virginia,Erin Grant,Assistant Head Coach,https://wvusports.com/sports/womens-basketball/roster/coaches/erin-grant/4530,2025-26
768,West Virginia,Jessica Grayson,Assistant Coach,https://wvusports.com/sports/womens-basketball/roster/coaches/jessica-grayson/4525,2025-26
768,West Virginia,Kasondra McKay,Assistant Coach / Director of Recruiting,https://wvusports.com/sports/womens-basketball/roster/coaches/kasondra-mckay/4601,2025-26
768,West Virginia,Caden Roberts,Video Coordinator / Assistant Coach,https://wvusports.com/sports/womens-basketball/roster/coaches/caden-roberts/4528,2025-26
260,Gonzaga,Lisa Fortier,Head Coach,https://gozags.com/sports/womens-basketball/roster/coaches/lisa-fortier/850,2025-26
260,Gonzaga,Jordan Green,Assistant Coach,https://gozags.com/sports/womens-basketball/roster/coaches/jordan-green/851,2025-26
260,Gonzaga,Stacy Clinesmith,Assistant Coach,https://gozags.com/sports/womens-basketball/roster/coaches/stacy-clinesmith/852,2025-26
260,Gonzaga,Craig Fortier,Assistant Coach,https://gozags.com/sports/womens-basketball/roster/coaches/craig-fortier/853,2025-26
260,Gonzaga,Chantel Osahor,Assistant Coach,https://gozags.com/sports/womens-basketball/roster/coaches/chantel-osahor/854,2025-26
260,Gonzaga,Jazmine Redmon,Assistant Coach/Video Coordinator,https://gozags.com/sports/womens-basketball/roster/coaches/jazmine-redmon/855,2025-26
260,Gonzaga,Shannon Donegan,Director of Basketball Operations,https://gozags.com/sports/womens-basketball/roster/coaches/shannon-donegan/861,2025-26
