Conference,Team,Season,Away,Home,Neutral,Diff
ACC WBB,NC State,2020-2021,13.777777777777779,13.23076923076923,15.333333333333334,-0.5470085470085486
ACC WBB,NC State,2021-2022,14.4,12.73076923076923,NA,-1.6692307692307704
ACC WBB,NC State,2022-2023,14.583333333333334,12.333333333333334,15.8,-2.25
ACC WBB,NC State,2023-2024,11.714285714285714,13.181818181818182,15.333333333333334,1.4675324675324681
ACC WBB,North Carolina,2017-2018,18.555555555555557,14.909090909090908,NA,-3.646464646464649
ACC WBB,North Carolina,2018-2019,17.6,16.22222222222222,NA,-1.37777777777778
ACC WBB,North Carolina,2019-2020,16.818181818181817,15.368421052631579,NA,-1.4497607655502378
ACC WBB,North Carolina,2020-2021,17,16.642857142857142,15,-0.35714285714285765
ACC WBB,North Carolina,2021-2022,16.133333333333333,15.176470588235293,NA,-0.9568627450980394
ACC WBB,North Carolina,2022-2023,17.916666666666668,17.2,18.333333333333332,-0.7166666666666686
ACC WBB,North Carolina,2023-2024,17.8,15.833333333333334,18.4,-1.9666666666666668
ACC WBB,Notre Dame,2017-2018,13.75,11.444444444444445,14,-2.3055555555555554
ACC WBB,Notre Dame,2018-2019,14.307692307692308,12.346153846153847,NA,-1.9615384615384617
ACC WBB,Notre Dame,2019-2020,17.23076923076923,15.11111111111111,NA,-2.1196581196581192
ACC WBB,Notre Dame,2020-2021,18.11111111111111,14.636363636363637,NA,-3.474747474747474
ACC WBB,Notre Dame,2021-2022,14.875,11.882352941176471,NA,-2.992647058823529
ACC WBB,Notre Dame,2022-2023,15.6,14,19.666666666666668,-1.5999999999999996
ACC WBB,Notre Dame,2023-2024,17.11111111111111,13.666666666666666,21.5,-3.4444444444444446
ACC WBB,Pittsburgh,2017-2018,15.416666666666666,17.5,NA,2.083333333333334
ACC WBB,Pittsburgh,2018-2019,18.46153846153846,18.333333333333332,NA,-0.12820512820512775
ACC WBB,Pittsburgh,2019-2020,19.4,15.125,NA,-4.274999999999999
ACC WBB,Pittsburgh,2020-2021,19.5,20.727272727272727,NA,1.2272727272727266
ACC WBB,Pittsburgh,2021-2022,20.071428571428573,15.4375,NA,-4.633928571428573
ACC WBB,Pittsburgh,2022-2023,15.8,16,17,0.1999999999999993
ACC WBB,Pittsburgh,2023-2024,17.166666666666668,14.75,18,-2.416666666666668
ACC WBB,Syracuse,2017-2018,16.333333333333332,15,16,-1.3333333333333321
ACC WBB,Syracuse,2018-2019,17.857142857142858,17.25,NA,-0.6071428571428577
ACC WBB,Syracuse,2019-2020,19.46153846153846,17.444444444444443,NA,-2.017094017094017
ACC WBB,Syracuse,2020-2021,17.083333333333332,15.5,14.5,-1.5833333333333321
ACC WBB,Syracuse,2021-2022,15.727272727272727,15.055555555555555,NA,-0.6717171717171713
ACC WBB,Syracuse,2022-2023,16.714285714285715,12.5,13,-4.214285714285715
ACC WBB,Syracuse,2023-2024,17,12,16.5,-5
ACC WBB,Virginia,2017-2018,17.857142857142858,14.944444444444445,12,-2.912698412698413
ACC WBB,Virginia,2018-2019,15.538461538461538,11.666666666666666,NA,-3.8717948717948723
ACC WBB,Virginia,2019-2020,17.866666666666667,17.066666666666666,NA,-0.8000000000000007
ACC WBB,Virginia,2020-2021,15.5,16,NA,0.5
ACC WBB,Virginia,2021-2022,18.46153846153846,20.142857142857142,NA,1.6813186813186825
ACC WBB,Virginia,2022-2023,18.923076923076923,18.125,19,-0.7980769230769234
ACC WBB,Virginia,2023-2024,20.666666666666668,18,21.5,-2.666666666666668
ACC WBB,Virginia Tech,2017-2018,14.625,15.714285714285714,NA,1.0892857142857135
ACC WBB,Virginia Tech,2018-2019,16,14.714285714285714,NA,-1.2857142857142865
ACC WBB,Virginia Tech,2019-2020,16.166666666666668,17.61111111111111,NA,1.4444444444444429
ACC WBB,Virginia Tech,2020-2021,18.75,17.866666666666667,18,-0.8833333333333329
ACC WBB,Virginia Tech,2021-2022,14.352941176470589,14.1875,NA,-0.16544117647058876
ACC WBB,Virginia Tech,2022-2023,15.636363636363637,14.529411764705882,16.375,-1.1069518716577544
ACC WBB,Virginia Tech,2023-2024,18.5,13.166666666666666,20.333333333333332,-5.333333333333334
ACC WBB,Wake Forest,2017-2018,17.4375,18,NA,0.5625
ACC WBB,Wake Forest,2018-2019,14.416666666666666,15.944444444444445,NA,1.5277777777777786
ACC WBB,Wake Forest,2019-2020,17.375,15.6875,NA,-1.6875
ACC WBB,Wake Forest,2020-2021,16.733333333333334,13,12,-3.7333333333333343
ACC WBB,Wake Forest,2021-2022,17.307692307692307,15.9,NA,-1.4076923076923062
ACC WBB,Wake Forest,2022-2023,18.916666666666668,16.058823529411764,15.4,-2.8578431372549034
ACC WBB,Wake Forest,2023-2024,18,16.636363636363637,18.5,-1.3636363636363633
AEC WBB,Albany (NY),2017-2018,21.5,18.6875,NA,-2.8125
AEC WBB,Albany (NY),2018-2019,15.764705882352942,16.214285714285715,NA,0.4495798319327733
AEC WBB,Albany (NY),2019-2020,17.4,15.333333333333334,NA,-2.0666666666666647
AEC WBB,Albany (NY),2020-2021,15.384615384615385,13,NA,-2.384615384615385
AEC WBB,Albany (NY),2021-2022,14.3125,12.470588235294118,NA,-1.8419117647058822
AEC WBB,Albany (NY),2022-2023,14.789473684210526,11.538461538461538,16.5,-3.2510121457489873
AEC WBB,Albany (NY),2023-2024,14.181818181818182,11.818181818181818,NA,-2.3636363636363633
AEC WBB,Binghamton,2017-2018,12.647058823529411,12.733333333333333,NA,0.08627450980392126
AEC WBB,Binghamton,2018-2019,16.8,16.6,NA,-0.1999999999999993
AEC WBB,Binghamton,2019-2020,16.133333333333333,14.5,NA,-1.6333333333333329
AEC WBB,Binghamton,2020-2021,17.6,14.909090909090908,NA,-2.690909090909093
AEC WBB,Binghamton,2021-2022,16.153846153846153,15.25,NA,-0.9038461538461533
AEC WBB,Binghamton,2022-2023,17.533333333333335,14.928571428571429,14,-2.604761904761906
AEC WBB,Binghamton,2023-2024,19.714285714285715,14.76923076923077,19.5,-4.945054945054945
AEC WBB,Bryant,2022-2023,14.133333333333333,15.142857142857142,16,1.0095238095238095
AEC WBB,Bryant,2023-2024,15.5,15.818181818181818,10,0.31818181818181834
AEC WBB,Hartford,2017-2018,18.11764705882353,16,NA,-2.117647058823529
AEC WBB,Hartford,2018-2019,18.647058823529413,16,NA,-2.647058823529413
AEC WBB,Hartford,2019-2020,17.933333333333334,20.642857142857142,NA,2.709523809523809
AEC WBB,Hartford,2020-2021,16.75,17.5,NA,0.75
AEC WBB,Hartford,2021-2022,17.375,15.071428571428571,NA,-2.303571428571429
AEC WBB,Maine,2017-2018,16.88235294117647,15.4375,NA,-1.444852941176471
AEC WBB,Maine,2018-2019,16,14.3125,NA,-1.6875
AEC WBB,Maine,2019-2020,14.933333333333334,15.117647058823529,NA,0.18431372549019542
AEC WBB,Maine,2020-2021,15.76923076923077,15.571428571428571,NA,-0.19780219780219888
AEC WBB,Maine,2021-2022,15.6,15.411764705882353,NA,-0.1882352941176464
AEC WBB,Maine,2022-2023,14.785714285714286,14.214285714285714,15.5,-0.571428571428573
AEC WBB,Maine,2023-2024,15.363636363636363,14.11111111111111,14.333333333333334,-1.2525252525252526
AEC WBB,Maryland-Baltimore County,2017-2018,13,13.857142857142858,NA,0.8571428571428577
AEC WBB,Maryland-Baltimore County,2018-2019,13.642857142857142,14.625,NA,0.9821428571428577
AEC WBB,Maryland-Baltimore County,2019-2020,15.5,14.583333333333334,NA,-0.9166666666666661
AEC WBB,Maryland-Baltimore County,2020-2021,15.333333333333334,20.5,NA,5.166666666666666
AEC WBB,Maryland-Baltimore County,2021-2022,14,16.3,NA,2.3000000000000007
AEC WBB,Maryland-Baltimore County,2022-2023,15.941176470588236,16.166666666666668,NA,0.22549019607843235
AEC WBB,Maryland-Baltimore County,2023-2024,16.181818181818183,16,NA,-0.18181818181818343
AEC WBB,Massachusetts-Lowell,2017-2018,17.875,15.857142857142858,NA,-2.0178571428571423
AEC WBB,Massachusetts-Lowell,2018-2019,16.75,15.692307692307692,NA,-1.0576923076923084
AEC WBB,Massachusetts-Lowell,2019-2020,15.9375,15,NA,-0.9375
AEC WBB,Massachusetts-Lowell,2020-2021,14.636363636363637,17,NA,2.3636363636363633
AEC WBB,Massachusetts-Lowell,2021-2022,16.785714285714285,17.153846153846153,NA,0.3681318681318686
AEC WBB,Massachusetts-Lowell,2022-2023,16,17.153846153846153,NA,1.1538461538461533
AEC WBB,Massachusetts-Lowell,2023-2024,14,15.125,NA,1.125
AEC WBB,NJIT,2020-2021,18.6,18,NA,-0.6000000000000014
AEC WBB,NJIT,2021-2022,16.88235294117647,16.384615384615383,NA,-0.49773755656108776
AEC WBB,NJIT,2022-2023,17.3125,14.692307692307692,NA,-2.6201923076923084
AEC WBB,NJIT,2023-2024,18.3,14.909090909090908,NA,-3.3909090909090924
AEC WBB,New Hampshire,2017-2018,15.941176470588236,14.714285714285714,NA,-1.226890756302522
AEC WBB,New Hampshire,2018-2019,17.25,15.214285714285714,NA,-2.0357142857142865
AEC WBB,New Hampshire,2019-2020,18.5,17.615384615384617,NA,-0.8846153846153832
AEC WBB,New Hampshire,2020-2021,17.583333333333332,15.25,NA,-2.333333333333332
AEC WBB,New Hampshire,2021-2022,18.642857142857142,16.5,NA,-2.1428571428571423
AEC WBB,New Hampshire,2022-2023,14.333333333333334,14.923076923076923,NA,0.5897435897435894
AEC WBB,New Hampshire,2023-2024,16.1,16.272727272727273,23,0.17272727272727195
AEC WBB,Stony Brook,2017-2018,15.6,15.4,NA,-0.1999999999999993
AEC WBB,Stony Brook,2018-2019,15.333333333333334,13.3125,NA,-2.020833333333334
AEC WBB,Stony Brook,2019-2020,14.6,14.4375,NA,-0.16249999999999964
AEC WBB,Stony Brook,2020-2021,15.625,14.583333333333334,12,-1.041666666666666
AEC WBB,Stony Brook,2021-2022,15.466666666666667,12.857142857142858,NA,-2.609523809523809
AEC WBB,Vermont,2017-2018,16.428571428571427,15.625,NA,-0.803571428571427
AEC WBB,Vermont,2018-2019,13.76923076923077,14.4375,NA,0.66826923076923
AEC WBB,Vermont,2019-2020,14.066666666666666,13.4,NA,-0.6666666666666661
AEC WBB,Vermont,2020-2021,18.5,12.75,NA,-5.75
AEC WBB,Vermont,2021-2022,14.285714285714286,13.588235294117647,NA,-0.6974789915966397
AEC WBB,Vermont,2022-2023,14.466666666666667,12.882352941176471,NA,-1.5843137254901958
AEC WBB,Vermont,2023-2024,14,10.909090909090908,18.666666666666668,-3.0909090909090917
Big 12 WBB,Baylor,2017-2018,16.833333333333332,14.636363636363637,15,-2.1969696969696955
Big 12 WBB,Baylor,2018-2019,17.307692307692307,14.72,NA,-2.587692307692306
Big 12 WBB,Baylor,2019-2020,16.09090909090909,14.631578947368421,NA,-1.4593301435406687
Big 12 WBB,Baylor,2020-2021,19.545454545454547,14,14.75,-5.545454545454547
Big 12 WBB,Baylor,2021-2022,15.071428571428571,14.571428571428571,NA,-0.5
Big 12 WBB,Baylor,2022-2023,18.2,15.941176470588236,16,-2.258823529411764
Big 12 WBB,Baylor,2023-2024,19.4,15.833333333333334,17.333333333333332,-3.5666666666666647
Big 12 WBB,Brigham Young,2023-2024,18.22222222222222,16.454545454545453,20.333333333333332,-1.7676767676767682
Big 12 WBB,Central Florida,2023-2024,19,16.666666666666668,20,-2.333333333333332
Big 12 WBB,Cincinnati,2023-2024,19.571428571428573,15.727272727272727,18,-3.8441558441558463
Big 12 WBB,Houston,2023-2024,20,19.76923076923077,NA,-0.23076923076922995
Big 12 WBB,Iowa State,2017-2018,17,16.705882352941178,NA,-0.2941176470588225
Big 12 WBB,Iowa State,2018-2019,16.46153846153846,15.045454545454545,NA,-1.416083916083915
Big 12 WBB,Iowa State,2019-2020,14.333333333333334,13.235294117647058,NA,-1.098039215686276
Big 12 WBB,Iowa State,2020-2021,15.166666666666666,13.642857142857142,14.5,-1.5238095238095237
Big 12 WBB,Iowa State,2021-2022,13.833333333333334,12.26086956521739,NA,-1.5724637681159432
Big 12 WBB,Iowa State,2022-2023,17.363636363636363,12.785714285714286,16.571428571428573,-4.577922077922077
Big 12 WBB,Iowa State,2023-2024,15.25,12.363636363636363,14,-2.8863636363636367
Big 12 WBB,Kansas,2017-2018,18.333333333333332,17.555555555555557,NA,-0.777777777777775
Big 12 WBB,Kansas,2018-2019,19.933333333333334,20.8125,NA,0.8791666666666664
Big 12 WBB,Kansas,2019-2020,19.916666666666668,15.882352941176471,NA,-4.034313725490197
Big 12 WBB,Kansas,2020-2021,19.727272727272727,18.428571428571427,NA,-1.2987012987012996
Big 12 WBB,Kansas,2021-2022,16.846153846153847,16.444444444444443,NA,-0.40170940170940383
Big 12 WBB,Kansas,2022-2023,16.333333333333332,14.863636363636363,14,-1.4696969696969688
Big 12 WBB,Kansas,2023-2024,19.333333333333332,14.8,16.666666666666668,-4.533333333333331
Big 12 WBB,Kansas State,2017-2018,15.538461538461538,13.904761904761905,NA,-1.6336996336996332
Big 12 WBB,Kansas State,2018-2019,14.266666666666667,14.61111111111111,NA,0.3444444444444432
Big 12 WBB,Kansas State,2019-2020,15.846153846153847,16.5,NA,0.6538461538461533
Big 12 WBB,Kansas State,2020-2021,15.916666666666666,14.933333333333334,NA,-0.9833333333333325
Big 12 WBB,Kansas State,2021-2022,15.3125,15.470588235294118,NA,0.15808823529411775
Big 12 WBB,Kansas State,2022-2023,19.1,16.894736842105264,19,-2.2052631578947377
Big 12 WBB,Kansas State,2023-2024,16.666666666666668,12.833333333333334,18,-3.833333333333334
Big 12 WBB,Oklahoma,2017-2018,18.333333333333332,16.933333333333334,19,-1.3999999999999986
Big 12 WBB,Oklahoma,2018-2019,22.23076923076923,18.41176470588235,NA,-3.8190045248868785
Big 12 WBB,Oklahoma,2019-2020,20.692307692307693,18.352941176470587,NA,-2.3393665158371064
Big 12 WBB,Oklahoma,2020-2021,17.818181818181817,16.76923076923077,NA,-1.0489510489510465
Big 12 WBB,Oklahoma,2021-2022,20.357142857142858,18,NA,-2.3571428571428577
Big 12 WBB,Oklahoma,2022-2023,22.153846153846153,19.2,18.2,-2.953846153846154
Big 12 WBB,Oklahoma,2023-2024,17.714285714285715,16.363636363636363,21.666666666666668,-1.350649350649352
Big 12 WBB,Oklahoma State,2017-2018,16.583333333333332,14.210526315789474,10,-2.372807017543858
Big 12 WBB,Oklahoma State,2018-2019,17.272727272727273,14.578947368421053,NA,-2.6937799043062203
Big 12 WBB,Oklahoma State,2019-2020,15.846153846153847,15.411764705882353,NA,-0.43438914027149345
Big 12 WBB,Oklahoma State,2020-2021,14,13.866666666666667,10.5,-0.13333333333333286
Big 12 WBB,Oklahoma State,2021-2022,17.466666666666665,14.642857142857142,NA,-2.8238095238095227
Big 12 WBB,Oklahoma State,2022-2023,17.1,13.941176470588236,13.666666666666666,-3.158823529411766
Big 12 WBB,Oklahoma State,2023-2024,16.285714285714285,15.75,20,-0.5357142857142847
Big 12 WBB,TCU,2017-2018,19.72222222222222,17.72222222222222,NA,-2
Big 12 WBB,TCU,2018-2019,19.357142857142858,15.19047619047619,NA,-4.166666666666668
Big 12 WBB,TCU,2019-2020,20.53846153846154,18.375,NA,-2.16346153846154
Big 12 WBB,TCU,2020-2021,20.4,18.066666666666666,NA,-2.333333333333332
Big 12 WBB,TCU,2021-2022,19.5,17.625,NA,-1.875
Big 12 WBB,TCU,2022-2023,16.545454545454547,17.88888888888889,15,1.3434343434343425
Big 12 WBB,TCU,2023-2024,19,14.266666666666667,17,-4.7333333333333325
Big 12 WBB,Texas,2017-2018,19.46153846153846,17.38095238095238,17,-2.0805860805860803
Big 12 WBB,Texas,2018-2019,17.307692307692307,17.157894736842106,NA,-0.1497975708502004
Big 12 WBB,Texas,2019-2020,20.153846153846153,16.470588235294116,NA,-3.6832579185520373
Big 12 WBB,Texas,2020-2021,17.90909090909091,18.6875,15.25,0.7784090909090899
Big 12 WBB,Texas,2021-2022,18.75,17.789473684210527,21,-0.9605263157894726
Big 12 WBB,Texas,2022-2023,20.181818181818183,17.666666666666668,20,-2.5151515151515156
Big 12 WBB,Texas,2023-2024,19.857142857142858,16.076923076923077,17,-3.780219780219781
Big 12 WBB,Texas Tech,2017-2018,18.083333333333332,15.944444444444445,NA,-2.1388888888888875
Big 12 WBB,Texas Tech,2018-2019,15.923076923076923,15.166666666666666,NA,-0.7564102564102573
Big 12 WBB,Texas Tech,2019-2020,16.90909090909091,13.722222222222221,NA,-3.1868686868686886
Big 12 WBB,Texas Tech,2020-2021,17,14.0625,NA,-2.9375
Big 12 WBB,Texas Tech,2021-2022,17.333333333333332,16.833333333333332,NA,-0.5
Big 12 WBB,Texas Tech,2022-2023,20.90909090909091,17.80952380952381,18.333333333333332,-3.0995670995671
Big 12 WBB,Texas Tech,2023-2024,16.6,16.5,20.75,-0.10000000000000142
Big 12 WBB,West Virginia,2017-2018,17.642857142857142,16.17391304347826,NA,-1.4689440993788807
Big 12 WBB,West Virginia,2018-2019,19.90909090909091,15.545454545454545,NA,-4.363636363636365
Big 12 WBB,West Virginia,2019-2020,20.083333333333332,17.235294117647058,NA,-2.848039215686274
Big 12 WBB,West Virginia,2020-2021,17.818181818181817,16.1875,12.5,-1.6306818181818166
Big 12 WBB,West Virginia,2021-2022,22.307692307692307,17.823529411764707,NA,-4.4841628959276
Big 12 WBB,West Virginia,2022-2023,20.2,15.466666666666667,15.333333333333334,-4.7333333333333325
Big 12 WBB,West Virginia,2023-2024,19.833333333333332,14,21,-5.833333333333332
Big East WBB,Butler,2017-2018,17.352941176470587,16.066666666666666,NA,-1.2862745098039206
Big East WBB,Butler,2018-2019,16.46153846153846,17.9,NA,1.4384615384615387
Big East WBB,Butler,2019-2020,18.75,16.88888888888889,NA,-1.8611111111111107
Big East WBB,Butler,2020-2021,14.9,15.3,NA,0.40000000000000036
Big East WBB,Butler,2021-2022,14.181818181818182,14.529411764705882,NA,0.3475935828877006
Big East WBB,Butler,2022-2023,13.166666666666666,12.933333333333334,12,-0.2333333333333325
Big East WBB,Butler,2023-2024,13.5,13.083333333333334,9,-0.4166666666666661
Big East WBB,Connecticut,2020-2021,13,12.285714285714286,15.2,-0.7142857142857135
Big East WBB,Connecticut,2021-2022,14.538461538461538,14.130434782608695,NA,-0.408026755852843
Big East WBB,Connecticut,2022-2023,14.153846153846153,13.529411764705882,15.285714285714286,-0.624434389140271
Big East WBB,Connecticut,2023-2024,15.4,15.222222222222221,16.666666666666668,-0.17777777777777892
Big East WBB,Creighton,2017-2018,16.375,15.066666666666666,15,-1.3083333333333336
Big East WBB,Creighton,2018-2019,15.823529411764707,17.5,NA,1.6764705882352935
Big East WBB,Creighton,2019-2020,17.25,15.428571428571429,NA,-1.8214285714285712
Big East WBB,Creighton,2020-2021,15,15,NA,0
Big East WBB,Creighton,2021-2022,16.294117647058822,14.9375,NA,-1.3566176470588225
Big East WBB,Creighton,2022-2023,15.266666666666667,15.461538461538462,18,0.19487179487179418
Big East WBB,Creighton,2023-2024,15.857142857142858,15.4,15.666666666666666,-0.4571428571428573
Big East WBB,DePaul,2017-2018,16.083333333333332,17.863636363636363,23,1.7803030303030312
Big East WBB,DePaul,2018-2019,18,17.65,NA,-0.3500000000000014
Big East WBB,DePaul,2019-2020,18.785714285714285,16.894736842105264,NA,-1.890977443609021
Big East WBB,DePaul,2020-2021,15.625,16.5625,NA,0.9375
Big East WBB,DePaul,2021-2022,16.214285714285715,14.526315789473685,NA,-1.6879699248120303
Big East WBB,DePaul,2022-2023,16.076923076923077,14.466666666666667,12.4,-1.6102564102564099
Big East WBB,DePaul,2023-2024,17.285714285714285,17.23076923076923,17,-0.05494505494505475
Big East WBB,Georgetown,2017-2018,15.823529411764707,14.933333333333334,NA,-0.8901960784313729
Big East WBB,Georgetown,2018-2019,16.11764705882353,16.77777777777778,NA,0.6601307189542496
Big East WBB,Georgetown,2019-2020,15.5,17,NA,1.5
Big East WBB,Georgetown,2020-2021,17.22222222222222,16.25,NA,-0.9722222222222214
Big East WBB,Georgetown,2021-2022,15.923076923076923,17.5625,NA,1.6394230769230766
Big East WBB,Georgetown,2022-2023,18.384615384615383,15.857142857142858,19.75,-2.5274725274725256
Big East WBB,Georgetown,2023-2024,15.916666666666666,17.11111111111111,NA,1.1944444444444446
Big East WBB,Marquette,2017-2018,18.941176470588236,16,20,-2.9411764705882355
Big East WBB,Marquette,2018-2019,17.266666666666666,13.65,NA,-3.6166666666666654
Big East WBB,Marquette,2019-2020,16.285714285714285,15.722222222222221,NA,-0.5634920634920633
Big East WBB,Marquette,2020-2021,13.5,14.818181818181818,17,1.3181818181818183
Big East WBB,Marquette,2021-2022,13.6,13.421052631578947,NA,-0.17894736842105274
Big East WBB,Marquette,2022-2023,15.2,12.75,18,-2.4499999999999993
Big East WBB,Marquette,2023-2024,16.375,14.5,15.5,-1.875
Big East WBB,Providence,2017-2018,17,14.3125,NA,-2.6875
Big East WBB,Providence,2018-2019,17.642857142857142,19,NA,1.3571428571428577
Big East WBB,Providence,2019-2020,16.88888888888889,16,NA,-0.8888888888888893
Big East WBB,Providence,2020-2021,15.916666666666666,12.555555555555555,NA,-3.3611111111111107
Big East WBB,Providence,2021-2022,14.916666666666666,16.38888888888889,NA,1.4722222222222232
Big East WBB,Providence,2022-2023,13.785714285714286,10.529411764705882,17,-3.2563025210084042
Big East WBB,Providence,2023-2024,15.88888888888889,14.083333333333334,18,-1.8055555555555554
Big East WBB,Seton Hall,2017-2018,17.692307692307693,18.894736842105264,NA,1.2024291497975703
Big East WBB,Seton Hall,2018-2019,17.866666666666667,18.3125,NA,0.44583333333333286
Big East WBB,Seton Hall,2019-2020,16.5,16,NA,-0.5
Big East WBB,Seton Hall,2020-2021,14.125,15.76923076923077,NA,1.64423076923077
Big East WBB,Seton Hall,2021-2022,12.875,13.285714285714286,NA,0.4107142857142865
