official,games_worked,avg_fouls_per_game,min_fouls,max_fouls,std_fouls,avg_home_fouls,avg_visitor_fouls,home_visitor_diff,avg_technicals,z_score,percentile
Caitlin Brink,6,27.0,21,32,4.47213595499958,12.166666666666666,14.833333333333334,-2.666666666666668,0.0,-2.127334473614371,1.9230769230769231
Greg Bischoping,7,26.857142857142858,19,40,7.151423434733616,14.142857142857142,12.714285714285714,1.4285714285714288,0.0,-2.17224659955461,1.6632016632016633
Ronald Connelly,5,26.8,20,33,5.263078946776307,14.8,12.0,2.8000000000000007,0.0,-2.1902114499307057,1.5592515592515594
George Dyer,6,26.666666666666668,20,30,3.6696957185394354,13.0,13.666666666666666,-0.6666666666666661,0.0,-2.232129434141595,1.4553014553014554
Jeff Faulconer,8,26.625,11,45,10.239105708717227,12.0,14.625,-2.625,0.125,-2.245228804207499,1.3513513513513513
Ron Macomber,11,26.545454545454547,14,33,6.31448551132452,12.818181818181818,13.727272727272727,-0.9090909090909083,0.0,-2.2702366925151316,1.2474012474012475
Steve Call,14,26.428571428571427,20,39,5.214097542893994,12.785714285714286,13.642857142857142,-0.8571428571428559,0.0,-2.306982977375328,1.1434511434511436
Eric Kulzer,5,26.4,22,33,4.277849927241488,12.2,14.2,-2.0,0.0,-2.315965402563376,0.9875259875259876
Shawn Schroeder,5,26.4,20,37,7.021395872616783,13.8,12.6,1.200000000000001,0.0,-2.315965402563376,0.9875259875259876
Rick Gudowski,8,26.125,14,36,8.043409014306594,12.25,13.875,-1.625,0.0,-2.4024212449983353,0.8316008316008316
John Verba,7,25.857142857142858,22,33,3.7161167647860323,13.0,12.857142857142858,0.14285714285714235,0.0,-2.4866314811362837,0.7276507276507277
Jeff Irwin,6,25.666666666666668,18,32,5.240865068542279,12.5,13.166666666666666,-0.6666666666666661,0.16666666666666666,-2.546514315723269,0.6237006237006237
Chad Johnson,8,25.625,17,44,8.568005268772557,12.75,12.875,-0.125,0.0,-2.5596136857891723,0.5197505197505198
Andrew Wilde,5,25.2,18,33,6.3796551630946325,12.0,13.2,-1.1999999999999993,0.0,-2.693227260461384,0.4158004158004158
Bill Buck,6,24.666666666666668,18,33,5.00666222813829,12.166666666666666,12.5,-0.3333333333333339,0.0,-2.8608991973049425,0.31185031185031187
Paul Cone,6,24.166666666666668,20,29,3.9707262140150976,10.666666666666666,13.5,-2.833333333333334,0.16666666666666666,-3.0180916380957794,0.2079002079002079
David Lawrence,6,21.333333333333332,17,25,3.3862466931200785,11.0,10.333333333333334,0.6666666666666661,0.16666666666666666,-3.908848802577189,0.10395010395010396
